id,title,mpaa_rating,studio,franchise,budget,dom_gross,world_gross,dom_net,world_net,popularity,user_rating,total_votes,rating_id,release_date,is_franchise,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
tt1457767,The Conjuring,R,Warner Bros.,The Conjuring,22.138,152.089,353.666,129.951,331.528,71.52600000000002,7.5,404831.0,4,2013-03-20,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt2446042,Taken 3,PG-13,Twentieth Century Fox,Taken,52.291,97.236,355.667,44.945,303.376,71.132,6.1,169238.0,3,2014-12-16,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2267968,Kung Fu Panda 3,PG,Twentieth Century Fox,Kung Fu Panda,151.395,149.859,544.157,-1.536,392.762,70.98100000000002,6.949999999999999,119987.0,2,2016-01-23,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt1325004,The Twilight Saga Eclipse,PG-13,Summit Entertainment,Twilight,79.751,352.465,819.193,272.714,739.442,70.964,5.6,218125.0,3,2010-06-23,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
tt2395427,Avengers Age Of Ultron,PG-13,Walt Disney Studios Motion Pictures,Marvel Cinematic Universe,266.76,489.778,1496.854,223.018,1230.094,70.94,7.3,682325.0,3,2015-04-22,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0499549,Avatar,PG-13,Twentieth Century Fox,Avatar,280.19,899.101,3298.964,618.911,3018.774,70.878,7.5,22270.0,3,2009-12-10,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
tt0444682,The Reaping,R,Warner Bros.,,48.997,30.778,76.557,-18.219,27.56,70.73100000000002,5.6,509.0,4,2007-04-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt8688634,21 Bridges,R,STX Entertainment,,32.4,28.021,49.033,-4.379,16.633,70.559,6.8,986.0,4,2019-10-24,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt5028340,Mary Poppins Returns,PG,Walt Disney Studios Motion Pictures,,130.521,172.648,350.948,42.127,220.427,70.206,6.7,54508.0,2,2018-12-13,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt1673434,The Twilight Saga Breaking Dawn Part 2,PG-13,Lionsgate,Twilight,135.109,329.131,934.22,194.022,799.111,70.089,5.95,221654.0,3,2012-11-13,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
tt0481499,The Croods,PG,Twentieth Century Fox,The Croods,149.432,207.177,649.978,57.745,500.546,69.946,7.050000000000001,181618.0,2,2013-03-20,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt5580390,The Shape Of Water,R,Fox Searchlight Pictures,,20.005,65.513,200.625,45.508,180.62,69.807,7.3,317309.0,4,2017-12-01,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
tt5164214,Oceans Eight,PG-13,Warner Bros.,,70.281,140.781,298.913,70.5,228.632,69.595,6.6,150487.0,3,2018-06-07,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
tt1211837,Doctor Strange,PG-13,Walt Disney Studios Motion Pictures,Marvel Cinematic Universe,172.277,242.903,707.69,70.626,535.413,68.983,7.45,530429.0,3,2016-10-25,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
tt3896198,Guardians Of The Galaxy Vol 2,PG-13,Walt Disney Studios Motion Pictures,Marvel Cinematic Universe,205.178,399.904,886.117,194.726,680.939,68.494,7.65,498512.0,3,2017-04-19,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt1571234,Mortal Engines,PG-13,Universal Pictures,,100.401,16.015,84.008,-84.386,-16.393,68.067,6.1,73227.0,3,2018-11-27,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2231461,Rampage,PG-13,Warner Bros.,,120.481,101.433,429.745,-19.048,309.264,67.52,6.25,120636.0,3,2018-04-12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2713180,Fury,R,Sony Pictures Entertainment (SPE),,74.079,93.49,230.76,19.411,156.681,67.438,7.55,390470.0,4,2014-10-15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
tt0443453,Borat Cultural Learnings Of America For Make Benefit Glorious Nation Of Kazakhstan,R,Twentieth Century Fox,,22.587,161.25,329.454,138.663,306.867,67.334,6.7,3497.0,4,2006-11-01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1201607,Harry Potter And The Deathly Hallows Part 2,PG-13,Warner Bros.,Harry Potter,,437.563,1539.833,,,67.24600000000001,8.1,706424.0,3,2011-07-07,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0121164,Corpse Bride,PG,Warner Bros.,,,68.678,151.994,,,67.22399999999999,7.4,5881.0,2,2005-09-12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
tt0373889,Harry Potter And The Order Of The Phoenix,PG-13,Warner Bros.,Harry Potter,183.74,358.114,1154.096,174.374,970.356,67.156,7.7,13758.0,3,2007-06-28,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
tt0145487,Spiderman,PG-13,Sony Pictures Entertainment (SPE),Spider-Man,188.908,553.164,1121.25,364.256,932.342,67.12899999999999,7.2,12545.0,3,2002-05-01,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2802144,Kingsman The Secret Service,R,Twentieth Century Fox,Kingsman,88.242,139.729,451.395,51.487,363.153,67.117,7.65,556843.0,4,2014-12-13,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0298148,Shrek 2,PG,DreamWorks Distribution,Shrek,144.658,580.246,1226.814,435.588,1082.156,66.173,7.1,8186.0,2,2004-05-19,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt8623904,Last Christmas,PG-13,Universal Pictures,,24.546,34.512,119.343,9.966,94.797,66.069,7.3,1154.0,3,2019-11-07,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1663662,Pacific Rim,PG-13,Warner Bros.,Pacific Rim,210.311,112.686,454.94,-97.625,244.629,66.014,6.85,452756.0,3,2013-07-11,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2948356,Zootopia,PG,Walt Disney Studios Motion Pictures,,,356.32,1068.946,,,65.806,7.85,395726.0,2,2016-02-11,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0462538,The Simpsons Movie,PG-13,Twentieth Century Fox,,91.87,224.328,657.072,132.458,565.202,65.732,7.0,5796.0,3,2007-07-26,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2527336,Star Wars The Last Jedi,PG-13,Walt Disney Studios Motion Pictures,,325.206,636.236,1367.198,311.03,1041.992,65.624,7.0,474088.0,3,2017-12-13,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt3498820,Captain America Civil War,PG-13,Walt Disney Studios Motion Pictures,Marvel Cinematic Universe,261.026,426.083,1204.2,165.057,943.174,65.567,7.6,600503.0,3,2016-04-27,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt1291150,Teenage Mutant Ninja Turtles,PG-13,Paramount Pictures,Teenage Mutant Ninja Turtles,136.175,208.299,528.365,72.124,392.19,65.542,5.85,197384.0,3,2014-08-07,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0365929,Whiteout,R,Warner Bros.,,41.378,12.148,21.253,-29.23,-20.125,64.632,5.5,459.0,4,2009-09-09,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
tt4477536,Fifty Shades Freed,R,Universal Pictures,Fifty Shades of Grey,55.221,100.81,373.477,45.589,318.256,64.006,5.55,49514.0,4,2018-01-17,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0926084,Harry Potter And The Deathly Hallows Part 1,PG-13,Warner Bros.,Harry Potter,,347.558,1145.828,,,63.563,7.75,439106.0,3,2010-10-17,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt5758778,Skyscraper,PG-13,Universal Pictures,,125.501,68.695,306.092,-56.806,180.591,63.534,6.05,84574.0,3,2018-07-11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1872181,The Amazing Spiderman 2,PG-13,Sony Pictures Entertainment (SPE),Spider-Man,,220.99,772.367,,,63.375,6.5,397142.0,3,2014-04-16,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt1259571,The Twilight Saga New Moon,PG-13,Summit Entertainment,Twilight,59.112,352.09,840.602,292.978,781.49,62.868,6.0,6716.0,3,2009-11-18,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
tt5052474,Sicario Day Of The Soldado,R,Sony Pictures Entertainment (SPE),Sicario,35.14,50.273,76.142,15.133,41.002,62.825,6.949999999999999,97711.0,4,2018-06-27,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt5726616,Call Me By Your Name,R,Sony Pictures Classics,,,18.564,42.972,,,62.64100000000001,8.100000000000001,162042.0,4,2017-09-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt5814060,The Nun,R,Warner Bros.,The Conjuring,22.088,117.921,367.018,95.833,344.93,62.515,5.6,93481.0,4,2018-09-05,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
tt0468569,The Dark Knight,PG-13,Warner Bros.,Batman,222.687,644.267,1210.28,421.58,987.593,61.787,8.5,23590.0,3,2008-07-16,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0371746,Iron Man,PG-13,Paramount Pictures,Marvel Cinematic Universe,168.52,384.025,705.13,215.505,536.61,61.61,7.6,19311.0,3,2008-04-30,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt5493944,The Little Mermaid,PG,Conglomerate Media,,,0.148,2.624,,,61.605,4.6,6805.0,2,2018-08-02,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
tt4123430,Fantastic Beasts The Crimes Of Grindelwald,PG-13,Warner Bros.,Harry Potter,200.802,160.196,657.482,-40.606,456.68,61.218,6.75,170551.0,3,2018-11-14,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
tt1679335,Trolls,PG,Twentieth Century Fox,Trolls,130.513,160.486,362.163,29.973,231.65,61.207,6.6,65930.0,2,2016-10-13,True,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
tt3861390,Dumbo,PG,Walt Disney Studios Motion Pictures,,166.912,112.681,346.867,-54.231,179.955,61.122,6.65,28266.0,2,2019-03-27,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt6823368,Glass,PG-13,Universal Pictures,Unbreakable,19.637,109.031,242.512,89.394,222.875,60.97,6.699999999999999,139436.0,3,2019-01-16,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
tt1727824,Bohemian Rhapsody,PG-13,Twentieth Century Fox,,52.209,217.537,907.601,165.328,855.392,60.813,8.0,357599.0,3,2018-10-24,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
tt6472976,Five Feet Apart,PG-13,Lionsgate,,6.873,44.898,84.451,38.025,77.578,60.457,7.75,14156.0,3,2019-03-15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt3385516,Xmen Apocalypse,PG-13,Twentieth Century Fox,X-Men,185.851,162.298,567.924,-23.553,382.073,60.20399999999999,6.75,366465.0,3,2016-05-18,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
tt8781414,Freaks,R,Well Go USA Entertainment,,,0.278,0.37,,,60.194,6.9,863.0,4,2018-09-08,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
tt2283362,Jumanji Welcome To The Jungle,PG-13,Sony Pictures Entertainment (SPE),Jumanji,92.33,415.013,987.009,322.683,894.679,60.168,6.9,252638.0,3,2017-12-09,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2872732,Lucy,R,Universal Pictures,,43.576,137.939,499.148,94.363,455.572,59.886,6.4,415502.0,4,2014-07-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt6644200,A Quiet Place,PG-13,Paramount Pictures,A Quiet Place,17.068,188.778,342.32,171.71,325.252,59.662,7.449999999999999,313935.0,3,2018-04-03,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
tt1119646,The Hangover,R,Warner Bros.,Hangover,41.378,327.861,554.837,286.483,513.459,59.535,7.3,12621.0,4,2009-06-02,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0892791,Shrek Forever After,PG,DreamWorks,Shrek,193.513,279.991,882.653,86.478,689.14,59.50899999999999,6.25,172514.0,2,2010-05-16,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt8350360,Annabelle Comes Home,R,Warner Bros.,The Conjuring,29.455,72.805,227.051,43.35,197.596,59.097,6.4,2029.0,4,2019-06-26,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
tt3920820,Brian Banks,PG-13,Bleecker Street Media,,,4.297,4.297,,,58.815,7.55,89.0,3,2019-08-09,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0325980,Pirates Of The Caribbean The Curse Of The Black Pearl,PG-13,Walt Disney Studios Motion Pictures,Pirates of the Caribbean,188.105,410.354,866.1,222.249,677.995,58.541,7.7,15152.0,3,2003-07-09,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt1951265,The Hunger Games Mockingjay Part 1,PG-13,Lionsgate,Hunger Games,136.175,367.277,822.887,231.102,686.712,58.423,6.699999999999999,391048.0,3,2014-11-19,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
tt1502407,Halloween,R,Universal Pictures,Halloween,10.04,159.981,256.639,149.941,246.599,58.422,6.55,91394.0,4,2018-10-18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt5941692,Miss Bala,PG-13,Sony Pictures Entertainment (SPE),,14.727,14.73,15.094,0.003,0.367,58.224,5.95,4030.0,3,2019-02-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3731562,Kong Skull Island,PG-13,Warner Bros.,King Kong,189.789,172.403,581.322,-17.386,391.533,58.191,6.5,245248.0,3,2017-03-08,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt1636826,Project X,R,Warner Bros.,,,61.623,115.667,,,57.945,6.7,181888.0,4,2012-03-01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1646971,How To Train Your Dragon 2,PG,Twentieth Century Fox,How to Train Your Dragon,157.963,192.827,677.104,34.864,519.141,57.75,7.75,285199.0,2,2014-06-09,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt4073790,The Darkest Minds,PG-13,Twentieth Century Fox,,34.136,12.747,41.307,-21.389,7.171,57.729,6.35,23212.0,3,2018-07-25,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False
tt1922777,Sinister,R,Lionsgate,Sinister,3.378,54.141,92.904,50.763,89.526,57.205,6.8,202019.0,4,2012-03-29,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
tt2975590,Batman V Superman Dawn Of Justice,PG-13,Warner Bros.,Batman,261.026,344.931,912.169,83.905,651.143,57.147,6.2,590855.0,3,2016-03-23,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2126355,San Andreas,PG-13,Warner Bros.,,117.374,165.595,505.767,48.221,388.393,56.93899999999999,6.15,198954.0,3,2015-05-27,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt3371366,Transformers The Last Knight,PG-13,Paramount Pictures,Transformers,222.618,133.538,621.098,-89.08,398.48,56.937,5.6,123151.0,3,2017-06-16,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
tt0993846,The Wolf Of Wall Street,R,Paramount Pictures,,110.69,129.398,432.727,18.708,322.037,56.903,8.1,1051647.0,4,2013-12-25,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt5968394,Captive State,PG-13,Focus Features,,24.546,5.85,8.739,-18.696,-15.807,56.82100000000001,6.25,29397.0,3,2019-03-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt2279373,The Spongebob Movie Sponge Out Of Water,PG,Paramount Pictures,SpongeBob SquarePants,78.961,173.921,346.987,94.96,268.026,56.468,6.0,45141.0,2,2015-01-28,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt2771200,Beauty And The Beast,PG,Walt Disney Studios Motion Pictures,,164.142,517.541,1296.788,353.399,1132.646,56.161,7.1,251238.0,2,2017-03-16,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
